Price,Levy,Model,Category,Leather interior,Engine volume,Mileage,Cylinders,Drive wheels,Doors,Wheel,Color,Airbags,turbo,engine_volume,brand,fuel_type,Gear_box,year,price_win,Mileage_win,Levy_wins,Cylinders_wins,Category_enc,Fuel_type_enc,Drive_wheels_enc,Gear_box_enc,Manufacturer_enc
18826,528,Elantra,Sedan,1,1.6,111232,4,Front,4,Left wheel,White,4,0,1.6,HYUNDAI,Diesel,Automatic,2014,18826,111232,528,4,9,2,2,1,21
3293,645,CT 200h,Hatchback,1,1.8,224267,4,Front,4,Left wheel,Silver,0,0,1.8,LEXUS,Hybrid,Automatic,2011,3293,224267,645,4,4,3,2,1,29
24462,738,Cruze,Sedan,1,1.4,70400,4,Front,4,Left wheel,Black,0,0,1.4,CHEVROLET,Petrol,Automatic,2017,24462,70400,738,4,9,5,2,1,7
392,645,Prius,SUV,1,1.8,146184,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2011,392,146184,645,4,10,3,2,1,54
7840,1154.0324838931358,Teana,Sedan,0,2.3,145000,6,Front,4,Right-hand drive,Blue,4,0,2.3,NISSAN,Petrol,Automatic,2003,7840,145000,1154.0324838931358,6,9,5,2,1,38
15053,645,Prius,Hatchback,0,1.8,14900,4,Front,4,Left wheel,Silver,10,0,1.8,TOYOTA,Hybrid,Automatic,2011,15053,14900,645,4,4,3,2,1,54
17562,697,Civic EX,Coupe,0,1.8,58190,4,Front,2,Left wheel,Black,6,0,1.8,HONDA,Petrol,Automatic,2015,17562,58190,697,4,2,5,2,1,19
40889,697,Civic,Sedan,1,1.8,29000,4,Front,4,Left wheel,Black,4,0,1.8,HONDA,Petrol,Automatic,2015,38124.099999999795,29000,697,4,9,5,2,1,19
11133,1277,Santa FE,Sedan,1,2.4,56150,4,Front,2,Left wheel,Blue,12,0,2.4,HYUNDAI,Petrol,Automatic,2018,11133,56150,1277,4,9,5,2,1,21
392,781,Jetta,Sedan,1,2.5,220846,5,Front,4,Left wheel,Black,12,0,2.5,VOLKSWAGEN,Petrol,Automatic,2012,392,220846,781,5,9,5,2,1,57
17000,584,Fuga,Sedan,0,1.8,48000,4,Front,4,Left wheel,Grey,4,0,1.8,NISSAN,Petrol,Automatic,2014,17000,48000,584,4,9,5,2,1,38
18503,730,Elantra,Sedan,1,1.6,29864,4,Front,4,Left wheel,Silver,4,0,1.6,HYUNDAI,LPG,Automatic,2016,18503,29864,730,4,9,4,2,1,21
7683,1090,Captiva,SUV,1,2,67233,4,Front,4,Left wheel,Black,4,0,2,CHEVROLET,Diesel,Automatic,2008,7683,67233,1090,4,10,2,2,1,7
862,394,Camry,Sedan,1,2.5,130478,4,Front,4,Left wheel,White,12,0,2.5,TOYOTA,Hybrid,Automatic,2014,862,130478,473,4,9,3,2,1,54
188,751,Equinox,SUV,1,2.4,149445,4,4x4,4,Left wheel,White,12,0,2.4,CHEVROLET,Petrol,Automatic,2013,314,149445,751,4,10,5,1,1,7
120,1037.7091522250948,Viano,Minivan,0,2.2,140000,4,Rear,4,Left wheel,Blue,2,0,2.2,MERCEDES-BENZ,Diesel,Automatic,2007,314,140000,1037.7091522250948,4,7,2,3,1,33
15053,862,Fusion,Sedan,1,2.5,154000,4,Front,4,Left wheel,White,10,0,2.5,FORD,Hybrid,Automatic,2011,15053,154000,862,4,9,3,2,1,14
37633,1167.4810697100227,MKZ,Sedan,1,2,82817,4,Front,4,Left wheel,White,12,0,2,LINCOLN,Hybrid,Variator,2013,37633,82817,1167.4810697100227,4,9,3,2,4,30
18817,1018,528,Sedan,1,3,107000,6,Rear,4,Left wheel,Blue,10,0,3,BMW,Petrol,Tiptronic,2011,18817,107000,1018,6,9,5,3,3,4
39559,765,Tucson,SUV,1,2,89423,4,Front,4,Left wheel,Grey,4,0,2,HYUNDAI,Diesel,Automatic,2015,38124.099999999795,89423,765,4,10,2,2,1,21
35046,639,Tucson,SUV,1,2,117856,4,Front,4,Left wheel,Silver,4,0,2,HYUNDAI,Diesel,Automatic,2014,35046,117856,639,4,10,2,2,1,21
13172,707,Santa FE,SUV,1,2,72366,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,Diesel,Automatic,2011,13172,72366,707,4,10,2,2,1,21
11290,1145.9969858255931,FIT,Hatchback,0,1.5,120000,4,Front,4,Right-hand drive,Grey,4,0,1.5,HONDA,Petrol,Variator,2013,11290,120000,1145.9969858255931,4,4,5,2,4,19
627,473,Cruze,Sedan,1,1.4,201974,4,Front,4,Left wheel,White,12,0,1.4,CHEVROLET,Petrol,Automatic,2014,627,201974,473,4,9,5,2,1,7
21953,836,Santa FE,SUV,1,2,174000,4,Front,4,Left wheel,Silver,4,0,2,HYUNDAI,Diesel,Automatic,2010,21953,174000,836,4,10,2,2,1,21
35,990.1704547933058,Prius,Sedan,1,1.5,999999,6,Front,4,Left wheel,White,6,0,1.5,TOYOTA,Hybrid,Automatic,2008,314,328000,990.1704547933058,6,9,3,2,1,54
26613,639,Malibu,Sedan,1,2,121800,4,Front,4,Left wheel,White,4,0,2,CHEVROLET,Petrol,Automatic,2014,26613,121800,639,4,9,5,2,1,7
34889,831,Civic,Coupe,1,1.5,16125,4,Front,4,Left wheel,Black,4,0,1.5,HONDA,Petrol,Automatic,2018,34889,16125,831,4,2,5,2,1,19
2195,645,Elantra,SUV,1,1.8,308501,4,Front,4,Left wheel,Blue,12,0,1.8,HYUNDAI,Petrol,Automatic,2011,2195,308501,645,4,10,5,2,1,21
14113,473,Cruze strocna,Sedan,0,1.4,82000,4,Front,4,Left wheel,Carnelian red,6,0,1.4,CHEVROLET,Petrol,Automatic,2014,14113,82000,473,4,9,5,2,1,7
5331,584,Cruze,SUV,1,1.8,45680,4,Front,4,Left wheel,Brown,4,0,1.8,CHEVROLET,Petrol,Automatic,2014,5331,45680,584,4,10,5,2,1,7
627,585,Prius,Hatchback,1,1.8,0,4,Front,4,Left wheel,Silver,12,0,1.8,TOYOTA,Hybrid,Automatic,2013,627,2093.200000000008,585,4,4,3,2,1,54
43278,618.0722785716221,Countryman S,Hatchback,1,1.6,53440,4,Front,4,Left wheel,Blue,12,0,1.6,MINI,Petrol,Tiptronic,2014,38124.099999999795,53440,618.0722785716221,4,4,5,2,3,35
9408,1380.9526166528042,Ipsum,Minivan,0,2.4,200000,4,4x4,4,Right-hand drive,White,4,0,2.4,TOYOTA,Petrol,Automatic,2002,9408,200000,1380.9526166528042,4,7,5,1,1,54
15681,1410.4923345017871,Veloster,Hatchback,0,1.6,115200,4,Front,2,Left wheel,Orange,12,0,1.6,HYUNDAI,Petrol,Tiptronic,2011,15681,115200,1410.4923345017871,4,4,5,2,3,21
8947,790,Lacetti,Sedan,1,1.6,38254,4,Front,4,Left wheel,Grey,4,0,1.6,CHEVROLET,Diesel,Automatic,2009,8947,38254,790,4,9,2,2,1,7
8467,1518.799638796056,Tiida AXIS,Hatchback,1,1.5,139000,4,Front,4,Right-hand drive,Black,6,0,1.5,NISSAN,Petrol,Variator,2006,8467,139000,1518.799638796056,4,4,5,2,4,38
16621,761,Prius,Sedan,0,1.8,174000,8,Front,4,Left wheel,White,10,0,1.8,TOYOTA,Petrol,Automatic,2010,16621,174000,761,6,9,5,2,1,54
18817,858.1115472008005,Elantra,Sedan,0,1.8,56000,4,Front,4,Left wheel,Blue,10,0,1.8,HYUNDAI,Petrol,Tiptronic,2015,18817,56000,858.1115472008005,4,9,5,2,3,21
314,639,Forester,SUV,1,2,110098,4,4x4,4,Left wheel,White,0,0,2,SUBARU,Petrol,Automatic,2014,314,110098,639,4,10,5,1,1,52
3450,2431.047527604624,Legacy,Sedan,0,2,200000,4,4x4,4,Right-hand drive,Black,2,0,2,SUBARU,CNG,Automatic,2000,3450,200000,1597.7933519556452,4,9,1,1,1,52
12858,645,Prius,Hatchback,0,1.8,116000,4,Front,4,Left wheel,Grey,12,0,1.8,TOYOTA,Hybrid,Variator,2011,12858,116000,645,4,4,3,2,4,54
2509,1017,GLA 250,SUV,1,2,44477,4,Front,4,Left wheel,Blue,0,0,2,MERCEDES-BENZ,Petrol,Automatic,2017,2509,44477,1017,4,10,5,2,1,33
10406,687,Elantra,Sedan,1,1.6,100963,4,Front,4,Left wheel,Silver,4,0,1.6,HYUNDAI,Petrol,Automatic,2010,10406,100963,687,4,9,5,2,1,21
9095,473,Cruze,Sedan,0,1.4,52000,4,Front,4,Left wheel,White,8,0,1.4,CHEVROLET,Petrol,Automatic,2014,9095,52000,473,4,9,5,2,1,7
7840,1009.8460489725287,CLK 200,Coupe,1,2,259000,4,Rear,2,Right-hand drive,Silver,4,0,2,MERCEDES-BENZ,Petrol,Tiptronic,2001,7840,259000,1009.8460489725287,4,2,5,3,3,33
9593,447,FIT,Universal,1,1.3,112405,4,Front,4,Left wheel,Black,4,0,1.3,HONDA,Hybrid,Automatic,2013,9593,112405,473,4,11,3,2,1,19
12388,1399,E 350,Sedan,1,3.5,189530,6,4x4,4,Left wheel,Black,12,0,3.5,MERCEDES-BENZ,Diesel,Automatic,2010,12388,189530,1399,6,9,2,1,1,33
94,1202,Sonata,Sedan,1,2.4,130678,4,Front,4,Left wheel,White,12,0,2.4,HYUNDAI,Petrol,Automatic,2017,314,130678,1202,4,9,5,2,1,21
17562,1436.304130730548,Prius C,Hatchback,0,1.5,192000,4,Front,4,Left wheel,White,4,0,1.5,TOYOTA,Petrol,Automatic,2012,17562,192000,1436.304130730548,4,4,5,2,1,54
9722,1268,Aqua,Hatchback,0,1.5,125000,4,Front,4,Right-hand drive,Silver,2,0,1.5,TOYOTA,Hybrid,Automatic,2012,9722,125000,1268,4,4,3,2,1,54
627,586,CT 200h,Hatchback,1,1.8,192683,4,Front,4,Left wheel,White,0,0,1.8,LEXUS,Hybrid,Automatic,2012,627,192683,586,4,4,3,2,1,29
30,1895.1152503554952,FIT,Hatchback,0,1.3,145000,4,Front,4,Right-hand drive,White,4,0,1.3,HONDA,Petrol,Automatic,2005,314,145000,1597.7933519556452,4,4,5,2,1,19
7840,1156.7580818904005,Swift,Hatchback,0,1.5,19000,4,4x4,4,Right-hand drive,Silver,4,0,1.5,SUZUKI,Petrol,Automatic,2006,7840,19000,1156.7580818904005,4,4,5,1,1,53
12600,988,Prius,Hatchback,1,1.5,170000,4,Front,4,Left wheel,Silver,6,0,1.5,TOYOTA,Hybrid,Automatic,2007,12600,170000,988,4,4,3,2,1,54
4861,333,Fusion,Sedan,1,2,124493,4,Front,4,Left wheel,White,0,0,2,FORD,Hybrid,Automatic,2014,4861,124493,473,4,9,3,2,1,14
42601,784,Aqua,Hatchback,1,1.5,17247,4,Front,4,Left wheel,Black,4,0,1.5,TOYOTA,Petrol,Automatic,2017,38124.099999999795,17247,784,4,4,5,2,1,54
17942,530,Elantra,Sedan,1,1.6,196448,4,Front,4,Left wheel,Black,4,0,1.6,HYUNDAI,Petrol,Automatic,2013,17942,196448,530,4,9,5,2,1,21
23408,707,Santa FE,SUV,1,2,176635,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,Diesel,Automatic,2011,23408,176635,707,4,10,2,2,1,21
18817,891,Sonata,Sedan,1,2,287140,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,LPG,Automatic,2016,18817,287140,891,4,9,4,2,1,21
330,765,Camry,Sedan,0,2,0,4,Front,4,Left wheel,Black,0,0,2,TOYOTA,Petrol,Automatic,2015,330,2093.200000000008,765,4,9,5,2,1,54
20385,1137.980958451821,Sprinter,Microbus,0,2.2,245000,4,Rear,2,Left wheel,White,2,0,2.2,MERCEDES-BENZ,Diesel,Manual,2005,20385,245000,1137.980958451821,4,6,2,3,2,33
15063,1024,H1,Minivan,1,2.5,52717,4,Front,4,Left wheel,Black,4,0,2.5,HYUNDAI,Diesel,Automatic,2010,15063,52717,1024,4,7,2,2,1,21
627,586,Prius,Hatchback,1,1.8,435560,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2012,627,328000,586,4,4,3,2,1,54
24462,656.4777588092048,Volt premier,Hatchback,1,1.4,90000,4,Front,4,Left wheel,Carnelian red,8,0,1.4,CHEVROLET,Plug-in Hybrid,Variator,2014,24462,90000,656.4777588092048,4,4,6,2,4,7
13485,1656.6256918999338,Prius,Hatchback,1,1.8,0,4,Front,4,Left wheel,White,8,0,1.8,TOYOTA,Hybrid,Automatic,2012,13485,2093.200000000008,1597.7933519556452,4,4,3,2,1,54
627,1750,Highlander,SUV,1,3.3,277405,6,4x4,4,Left wheel,Grey,12,0,3.3,TOYOTA,Hybrid,Automatic,2008,627,277405,1597.7933519556452,6,10,3,1,1,54
13877,531,Accent,Sedan,1,1.6,213131,4,Front,4,Left wheel,Grey,4,0,1.6,HYUNDAI,Diesel,Automatic,2012,13877,213131,531,4,9,2,2,1,21
29793,674.7730420132692,RX 350,SUV,1,3.5,73000,6,4x4,4,Left wheel,Silver,10,0,3.5,LEXUS,CNG,Automatic,2008,29793,73000,674.7730420132692,6,10,1,1,1,29
1176,934,1000,Sedan,1,2.5,142800,4,Front,4,Left wheel,Grey,12,0,2.5,MAZDA,Petrol,Automatic,2015,1176,142800,934,4,9,5,2,1,32
37633,1408,Viano,Minivan,1,2.2,145784,4,Rear,4,Left wheel,Black,10,0,2.2,MERCEDES-BENZ,Diesel,Manual,2007,37633,145784,1408,4,7,2,3,2,33
27284,986,HS 250h,Sedan,1,2.4,169000,4,Front,4,Left wheel,Black,10,0,2.4,LEXUS,Hybrid,Automatic,2010,27284,169000,986,4,9,3,2,1,29
130,895.5880343346623,Highlander,SUV,0,3.3,180000,6,4x4,4,Left wheel,Grey,12,0,3.3,TOYOTA,Hybrid,Automatic,2009,314,180000,895.5880343346623,6,10,3,1,1,54
21953,308,CT 200h F-sport,Hatchback,1,1.8,192000,4,Front,4,Left wheel,Grey,8,0,1.8,LEXUS,Hybrid,Variator,2014,21953,192000,473,4,4,3,2,4,29
16741,640,Sonata,Sedan,1,2,149289,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,Petrol,Automatic,2013,16741,149289,640,4,9,5,2,1,21
13485,584,Cruze,Sedan,0,1.8,87000,4,Front,4,Left wheel,White,12,0,1.8,CHEVROLET,Petrol,Tiptronic,2014,13485,87000,584,4,9,5,2,3,7
2700,170.44819561298442,Mondeo,Hatchback,0,1.8,135000,4,Front,4,Left wheel,Red,2,0,1.8,FORD,Petrol,Manual,1995,2700,135000,473,4,4,5,2,2,14
22248,836,Santa FE,SUV,1,2,184554,4,Front,4,Left wheel,Silver,4,0,2,HYUNDAI,Diesel,Automatic,2010,22248,184554,836,4,10,2,2,1,21
5645,360.1127108462015,316 i,Sedan,0,1.6,300000,4,Rear,4,Left wheel,Red,2,0,1.6,BMW,Petrol,Manual,1996,5645,300000,473,4,9,5,3,2,4
2509,574,Insight,Hatchback,1,1.3,210758,4,Front,4,Left wheel,Silver,0,0,1.3,HONDA,Hybrid,Automatic,2010,2509,210758,574,4,4,3,2,1,19
23521,1628.7431179535977,L 200,Pickup,0,2.5,320582,1,4x4,4,Left wheel,Silver,0,0,2.5,MITSUBISHI,Diesel,Manual,2008,23521,320582,1597.7933519556452,4,8,2,1,2,36
21492,1185,H1,Minivan,1,2.5,51273,4,Front,4,Left wheel,Orange,4,0,2.5,HYUNDAI,Diesel,Automatic,2009,21492,51273,1185,4,7,2,2,1,21
16308,474,Cruze,Hatchback,1,1.4,140000,4,Front,4,Left wheel,Golden,12,0,1.4,CHEVROLET,Petrol,Tiptronic,2013,16308,140000,474,4,4,5,2,3,7
470,1249,Camry,SUV,1,2.5,58114,4,Front,4,Left wheel,Blue,12,0,2.5,TOYOTA,Petrol,Automatic,2017,470,58114,1249,4,10,5,2,1,54
470,583,Aveo,Hatchback,1,1.6,155536,4,Front,4,Left wheel,Black,12,0,1.6,CHEVROLET,Petrol,Automatic,2011,470,155536,583,4,4,5,2,1,7
11917,765,Focus SE,Hatchback,0,2,85985,4,Front,4,Left wheel,Silver,12,0,2,FORD,Petrol,Tiptronic,2015,11917,85985,765,4,4,5,2,3,14
11604,824.9266163727137,Mazda 3,Sedan,0,2,181894,4,Front,4,Left wheel,Grey,4,0,2,MAZDA,Petrol,Tiptronic,2009,11604,181894,824.9266163727137,4,9,5,2,3,32
24148,626.463563663436,Fusion,Sedan,1,2,70000,4,Front,4,Left wheel,White,0,0,2,FORD,Hybrid,Automatic,2013,24148,70000,626.463563663436,4,9,3,2,1,14
392,761,Corolla,Sedan,1,1.8,0,4,Front,4,Left wheel,Grey,12,0,1.8,TOYOTA,Petrol,Automatic,2010,392,2093.200000000008,761,4,9,5,2,1,54
8781,889.4518322851317,FIT,Hatchback,0,1.5,172000,4,Front,4,Right-hand drive,Grey,2,0,1.5,HONDA,Petrol,Automatic,2004,8781,172000,889.4518322851317,4,4,5,2,1,19
10349,765,Sonata,Sedan,1,2,53341,4,Front,4,Left wheel,Silver,4,0,2,HYUNDAI,LPG,Automatic,2015,10349,53341,765,4,9,4,2,1,21
12231,2056,Outback,SUV,1,2.5,110000,4,4x4,4,Right-hand drive,Black,10,0,2.5,SUBARU,Petrol,Automatic,2012,12231,110000,1597.7933519556452,4,10,5,1,1,52
41281,880,Actyon,SUV,1,1.6,52349,4,Front,4,Left wheel,White,4,0,1.6,SSANGYONG,Petrol,Automatic,2018,38124.099999999795,52349,880,4,10,5,2,1,51
10515,639,Sonata,Sedan,1,2,60850,4,Front,4,Left wheel,Silver,4,0,2,HYUNDAI,LPG,Automatic,2014,10515,60850,639,4,9,4,2,1,21
13485,915,535,Sedan,1,3,98368,6,4x4,4,Left wheel,White,12,0,3,BMW,Diesel,Automatic,2014,13485,98368,915,6,9,2,1,1,4
16308,997.7396658856228,FIT,Sedan,0,1.5,128000,4,Front,4,Right-hand drive,Silver,2,0,1.5,HONDA,Hybrid,Automatic,2013,16308,128000,997.7396658856228,4,9,3,2,1,19
29094,730,Elantra,Sedan,1,1.6,54500,4,Front,4,Left wheel,Blue,4,0,1.6,HYUNDAI,Petrol,Automatic,2016,29094,54500,730,4,9,5,2,1,21
28225,1017,Tucson,SUV,0,2,25000,6,4x4,4,Left wheel,Black,11,0,2,HYUNDAI,Petrol,Automatic,2017,28225,25000,1017,6,10,5,1,1,21
30734,741.7134973880073,Civic,Sedan,0,1.5,66200,4,Front,4,Left wheel,Grey,12,0,1.5,HONDA,Petrol,Automatic,2016,30734,66200,741.7134973880073,4,9,5,2,1,19
1500,624.1642848394781,Omega 1,Goods wagon,0,2,700000,1,Rear,4,Left wheel,Green,0,0,2,OPEL,Petrol,Manual,1995,1500,328000,624.1642848394781,4,3,5,3,2,39
5331,927.7054571443256,Civic,Sedan,0,1.7,242000,4,Front,4,Right-hand drive,Silver,2,0,1.7,HONDA,Petrol,Variator,2003,5331,242000,927.7054571443256,4,9,5,2,4,19
157,1058,ML 350,SUV,1,3.5,245762,6,4x4,4,Left wheel,Black,12,0,3.5,MERCEDES-BENZ,Diesel,Automatic,2012,314,245762,1058,6,10,2,1,1,33
4391,308,Prius,Hatchback,1,1.8,151923,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2014,4391,151923,473,4,4,3,2,1,54
30906,691,FIT,Hatchback,1,1.3,68000,4,Front,4,Left wheel,White,4,0,1.3,HONDA,Petrol,Automatic,2017,30906,68000,691,4,4,5,2,1,19
18826,707,Actyon,SUV,1,2,181000,4,Front,4,Left wheel,Silver,4,0,2,SSANGYONG,Diesel,Automatic,2011,18826,181000,707,4,10,2,2,1,51
28357,777,H1,Minivan,1,2.5,151780,4,Front,4,Left wheel,Silver,4,0,2.5,HYUNDAI,Diesel,Automatic,2014,28357,151780,777,4,7,2,2,1,21
15100,687,Elantra,Sedan,1,1.6,98578,4,Front,4,Left wheel,Silver,4,0,1.6,HYUNDAI,Petrol,Automatic,2010,15100,98578,687,4,9,5,2,1,21
6899,828.6530396473323,Legacy B4 twin turbo,Universal,0,2,169000,4,4x4,4,Right-hand drive,Silver,4,0,2,SUBARU,CNG,Tiptronic,2002,6899,169000,828.6530396473323,4,11,1,1,3,52
549,1017,Elantra,Sedan,1,2,83845,4,Front,4,Left wheel,Black,12,0,2,HYUNDAI,Petrol,Automatic,2017,549,83845,1017,4,9,5,2,1,21
3607,1103.9519212354157,Corsa,Sedan,0,1.2,300000,4,Front,4,Left wheel,Purple,2,0,1.2,OPEL,CNG,Manual,2000,3607,300000,1103.9519212354157,4,9,1,2,2,39
188,645,Prius,Hatchback,1,1.8,197328,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2011,314,197328,645,4,4,3,2,1,54
10349,842.1373146205266,Prius,Hatchback,0,1.5,17778,4,Front,4,Left wheel,Green,8,0,1.5,TOYOTA,Hybrid,Automatic,2006,10349,17778,842.1373146205266,4,4,3,2,1,54
16894,530,Elantra,Sedan,1,1.6,131411,4,Front,4,Left wheel,White,4,0,1.6,HYUNDAI,Petrol,Automatic,2013,16894,131411,530,4,9,5,2,1,21
157,919,X5,SUV,1,3,296395,6,4x4,4,Left wheel,Grey,0,0,3,BMW,Diesel,Automatic,2012,314,296395,919,6,10,2,1,1,4
627,777,IS 250,Sedan,1,2.5,126021,6,Rear,4,Left wheel,White,12,0,2.5,LEXUS,Petrol,Automatic,2014,627,126021,777,6,9,5,3,1,29
16621,586,Prius,Sedan,0,1.8,137000,4,Front,4,Left wheel,Silver,16,0,1.8,TOYOTA,Hybrid,Variator,2012,16621,137000,586,4,9,3,2,4,54
35902,777,H1,Minivan,1,2.5,117917,4,Front,4,Left wheel,Silver,4,0,2.5,HYUNDAI,Diesel,Automatic,2014,35902,117917,777,4,7,2,2,1,21
5645,1440,Combo,Goods wagon,0,1.7,167000,4,Front,4,Left wheel,White,1,0,1.7,OPEL,Diesel,Manual,2002,5645,167000,1440,4,3,2,2,2,39
23521,909.9146567615755,Prius,Hatchback,0,1.8,169600,4,Front,4,Left wheel,Silver,4,0,1.8,TOYOTA,Hybrid,Automatic,2013,23521,169600,909.9146567615755,4,4,3,2,1,54
11917,639,Elantra,Hatchback,0,2,124226,4,Front,4,Left wheel,Silver,0,0,2,HYUNDAI,Petrol,Automatic,2014,11917,124226,639,4,4,5,2,1,21
12544,809.8759162087528,Spark,Hatchback,1,1.2,93000,4,Front,4,Left wheel,Silver,0,0,1.2,CHEVROLET,Petrol,Automatic,2013,12544,93000,809.8759162087528,4,4,5,2,1,7
13328,1399,RX 450,SUV,1,3.5,186005,6,4x4,4,Left wheel,Silver,12,0,3.5,LEXUS,Hybrid,Automatic,2010,13328,186005,1399,6,10,3,1,1,29
45,1303.687166413165,Prius,Hatchback,0,1.5,100000,4,Front,4,Left wheel,White,0,0,1.5,TOYOTA,Petrol,Automatic,2004,314,100000,1303.687166413165,4,4,5,2,1,54
17249,1247.7304436174982,Sonata,Sedan,0,2.4,101405,4,Front,4,Left wheel,Grey,5,0,2.4,HYUNDAI,Petrol,Tiptronic,2010,17249,101405,1247.7304436174982,4,9,5,2,3,21
5849,418,March,Hatchback,1,1.2,101537,4,Front,4,Left wheel,Silver,4,0,1.2,NISSAN,Petrol,Automatic,2014,5849,101537,473,4,4,5,2,1,38
1700,772.3021986378305,Escort,Hatchback,0,1.8,111111,6,Front,4,Left wheel,Sky blue,0,0,1.8,FORD,Diesel,Manual,1992,1700,111111,772.3021986378305,6,4,2,2,2,14
12858,1820,Atenza,Sedan,0,2.2,99000,4,Front,4,Right-hand drive,Silver,12,0,2.2,MAZDA,Diesel,Tiptronic,2012,12858,99000,1597.7933519556452,4,9,2,2,3,32
5645,1324,Highlander,SUV,1,3.3,264877,6,4x4,4,Left wheel,White,12,0,3.3,TOYOTA,Hybrid,Automatic,2010,5645,264877,1324,6,10,3,1,1,54
4234,761,Prius,Hatchback,1,1.8,158136,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2010,4234,158136,761,4,4,3,2,1,54
14113,1610.4454156606628,Sprinter,Microbus,0,2.2,0,5,Rear,2,Left wheel,White,2,0,2.2,MERCEDES-BENZ,Diesel,Manual,2002,14113,2093.200000000008,1597.7933519556452,5,6,2,3,2,33
9408,761,Prius,Hatchback,0,1.8,200000,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Variator,2010,9408,200000,761,4,4,3,2,4,54
15681,806.0998364650443,Tiguan,SUV,0,2,268800,4,Front,4,Left wheel,Silver,12,0,2,VOLKSWAGEN,Petrol,Manual,2011,15681,268800,806.0998364650443,4,10,5,2,2,57
16621,1172,E 350,Sedan,1,3.5,119379,6,4x4,4,Left wheel,Silver,12,0,3.5,MERCEDES-BENZ,Diesel,Automatic,2011,16621,119379,1172,6,9,2,1,1,33
18240,528,Elantra,Sedan,1,1.6,206344,4,Front,4,Left wheel,Silver,4,0,1.6,HYUNDAI,Diesel,Automatic,2014,18240,206344,528,4,9,2,2,1,21
15681,753,Sonata,Sedan,0,2.4,100000,4,Front,4,Left wheel,Black,12,0,2.4,HYUNDAI,Petrol,Automatic,2012,15681,100000,753,4,9,5,2,1,21
157,919,X5,SUV,1,3,296395,6,4x4,4,Left wheel,Grey,0,0,3,BMW,Diesel,Automatic,2012,314,296395,919,6,10,2,1,1,4
2117,751,Sonata,Sedan,1,2.4,104046,4,Front,4,Left wheel,Silver,12,0,2.4,HYUNDAI,Petrol,Automatic,2013,2117,104046,751,4,9,5,2,1,21
549,394,Camry,Sedan,1,2.5,130478,4,Front,4,Left wheel,White,12,0,2.5,TOYOTA,Hybrid,Automatic,2014,549,130478,473,4,9,3,2,1,54
10506,1268,Aqua,Sedan,0,1.5,134000,4,Front,4,Right-hand drive,Blue,2,0,1.5,TOYOTA,Hybrid,Variator,2012,10506,134000,1268,4,9,3,2,4,54
19757,779,Camry Se,Sedan,1,2.5,124000,4,Front,4,Left wheel,Black,6,0,2.5,TOYOTA,Petrol,Tiptronic,2013,19757,124000,779,4,9,5,2,3,54
7527,880.4682070078482,Tiida,Hatchback,1,1.5,130000,4,Front,4,Right-hand drive,Silver,4,0,1.5,NISSAN,Petrol,Automatic,2005,7527,130000,880.4682070078482,4,4,5,2,1,38
32615,891,Civic,Sedan,1,2,20000,4,Front,4,Left wheel,White,4,0,2,HONDA,Petrol,Automatic,2016,32615,20000,891,4,9,5,2,1,19
20698,639,Tucson,SUV,1,2,71101,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,Diesel,Automatic,2014,20698,71101,639,4,10,2,2,1,21
7840,896.0729161677153,Astra BERTONE,Coupe,1,2.2,127000,4,Front,2,Left wheel,Black,6,0,2.2,OPEL,Petrol,Manual,2001,7840,127000,896.0729161677153,4,2,5,2,2,39
31358,1412.6965283673353,XV,SUV,0,2,52000,6,4x4,4,Left wheel,Beige,12,0,2,SUBARU,Petrol,Variator,2015,31358,52000,1412.6965283673353,6,10,5,1,4,52
29793,1823,GLE 350,SUV,1,3.5,9765,6,Rear,4,Left wheel,White,12,0,3.5,MERCEDES-BENZ,Petrol,Automatic,2018,29793,9765,1597.7933519556452,6,10,5,3,1,33
23364,353,Prius,Hatchback,0,1.8,128000,4,Front,4,Left wheel,White,8,0,1.8,TOYOTA,Hybrid,Variator,2015,23364,128000,473,4,4,3,2,4,54
14113,1909.031709094115,E 220,Sedan,1,2.2,700000,4,Rear,4,Left wheel,White,12,0,2.2,MERCEDES-BENZ,Diesel,Manual,2011,14113,328000,1597.7933519556452,4,9,2,3,2,33
1019,1055,RX 450,SUV,1,3.5,138038,6,Front,4,Left wheel,White,12,0,3.5,LEXUS,Hybrid,Automatic,2013,1019,138038,1055,6,10,3,2,1,29
37633,1947.3626014814365,Vito,Minivan,1,2.2,315000,6,Rear,4,Left wheel,Black,2,0,2.2,MERCEDES-BENZ,Diesel,Manual,2009,37633,315000,1597.7933519556452,6,7,2,3,2,33
